FIPS_Code	State_Abbrv	Rate
31159	NE	196
31161	NE	196
31163	NE	196
31165	NE	196
31167	NE	179
31169	NE	196
31171	NE	196
31173	NE	179
31175	NE	196
31177	NE	179
31179	NE	179
31181	NE	196
31183	NE	196
31185	NE	196
32001	NV	189
32003	NV	167
32005	NV	189
32007	NV	189
32009	NV	189
32011	NV	189
32013	NV	189
32015	NV	189
32017	NV	167
32019	NV	189
32021	NV	189
32023	NV	167
32027	NV	189
32029	NV	189
32031	NV	189
32033	NV	167
32510	NV	189
33001	NH	#N/A
33003	NH	#N/A
33005	NH	#N/A
33007	NH	#N/A
33009	NH	#N/A
33011	NH	#N/A
33013	NH	#N/A
33015	NH	#N/A
33017	NH	#N/A
33019	NH	#N/A
34001	NJ	227
34003	NJ	227
34005	NJ	227
34007	NJ	227
34009	NJ	227
34011	NJ	227
34013	NJ	227
34015	NJ	227
34017	NJ	227
34019	NJ	227
34021	NJ	227
34023	NJ	227
34025	NJ	227
34027	NJ	227
34029	NJ	227
34031	NJ	227
34033	NJ	227
34035	NJ	227
34037	NJ	227
34039	NJ	227
34041	NJ	227
35001	NM	180
35003	NM	180
35005	NM	180
35006	NM	180
35007	NM	189
35009	NM	189
35011	NM	189
35013	NM	180
35015	NM	180
35017	NM	180
35019	NM	189
35021	NM	189
35023	NM	180
35025	NM	189
35027	NM	180
35028	NM	189
35029	NM	180
35031	NM	180
35033	NM	189
35035	NM	180
35037	NM	189
35039	NM	189
35041	NM	189
35043	NM	180
35045	NM	180
35047	NM	189
35049	NM	189
35051	NM	180
35053	NM	180
35055	NM	189
35057	NM	180
35059	NM	189
35061	NM	180
36001	NY	237
36003	NY	237
36005	NY	256
36007	NY	240
36009	NY	237
36011	NY	240
36013	NY	237
36015	NY	240
36017	NY	240
36019	NY	237
36021	NY	237
36023	NY	240
36025	NY	237
36027	NY	256
36029	NY	237
36031	NY	237
36033	NY	237
36035	NY	237
36037	NY	240
36039	NY	237
36041	NY	237
36043	NY	237
36045	NY	240
36047	NY	256
36049	NY	240
36051	NY	240
36053	NY	240
36055	NY	240
36057	NY	237
36059	NY	256
36061	NY	256
36063	NY	237
36065	NY	240
36067	NY	240
36069	NY	240
36071	NY	256
36073	NY	240
36075	NY	240
36077	NY	237
36079	NY	256
36081	NY	256
36083	NY	237
36085	NY	256
36087	NY	256
36089	NY	240
36091	NY	237
36093	NY	237
36095	NY	237
36097	NY	240
36099	NY	240
36101	NY	240
36103	NY	256
36105	NY	256
36107	NY	240
36109	NY	240
36111	NY	237
36113	NY	237
36115	NY	237
36117	NY	240
36119	NY	256
36121	NY	237
36123	NY	240
37001	NC	192
37003	NC	177
37005	NC	178
37007	NC	177
37009	NC	178
37011	NC	181
37013	NC	192
37015	NC	192
37017	NC	165
37019	NC	165
37021	NC	181
37023	NC	177
37025	NC	177
37027	NC	177
37029	NC	192
37031	NC	165
37033	NC	178
37035	NC	177
37037	NC	192
37039	NC	181
37041	NC	192
37043	NC	181
37045	NC	177
37047	NC	165
37049	NC	165
37051	NC	192
37053	NC	192
37055	NC	192
37057	NC	178
37059	NC	178
37061	NC	165
37063	NC	192
37065	NC	192
37067	NC	178
37069	NC	192
37071	NC	177
37073	NC	192
37075	NC	181
37077	NC	192
37079	NC	192
37081	NC	178
37083	NC	192
37085	NC	192
37087	NC	181
37089	NC	181
37091	NC	192
37093	NC	192
37095	NC	165
37097	NC	177
37099	NC	181
37101	NC	192
37103	NC	165
37105	NC	192
37107	NC	192
37109	NC	177
37111	NC	181
37113	NC	181
37115	NC	181
37117	NC	192
37119	NC	177
37121	NC	181
37123	NC	178
37125	NC	192
37127	NC	192
37129	NC	165
37131	NC	192
37133	NC	165
37135	NC	192
37137	NC	165
37139	NC	192
37141	NC	165
37143	NC	192
37145	NC	192
37147	NC	192
37149	NC	181
37151	NC	178
37153	NC	177
37155	NC	165
37157	NC	178
37159	NC	177
37161	NC	181
37163	NC	192
37165	NC	192
37167	NC	177
37169	NC	178
37171	NC	178
37173	NC	181
37175	NC	181
37177	NC	192
37179	NC	177
37181	NC	192
37183	NC	192
37185	NC	192
37187	NC	192
37189	NC	181
37191	NC	192
37193	NC	178
37195	NC	192
37197	NC	178
37199	NC	181
38001	ND	208
38003	ND	208
38005	ND	204
38007	ND	204
38009	ND	204
38011	ND	208
38013	ND	204
38015	ND	208
38017	ND	208
38019	ND	204
38021	ND	208
38023	ND	204
38025	ND	204
38027	ND	204
38029	ND	208
38031	ND	204
38033	ND	204
38035	ND	204
38037	ND	208
38039	ND	204
38041	ND	208
38043	ND	208
38045	ND	208
38047	ND	208
38049	ND	204
38051	ND	208
38053	ND	204
38055	ND	204
38057	ND	204
38059	ND	208
38061	ND	204
38063	ND	204
38065	ND	204
38067	ND	204
38069	ND	204
38071	ND	204
38073	ND	208
38075	ND	204
38077	ND	208
38079	ND	204
38081	ND	208
38083	ND	204
38085	ND	208
38087	ND	208
38089	ND	204
38091	ND	204
38093	ND	208
38095	ND	204
38097	ND	204
38099	ND	204
38101	ND	204
38103	ND	204
38105	ND	204
39001	OH	206
39003	OH	185
39005	OH	167
39007	OH	159
39009	OH	184
39011	OH	185
39013	OH	167
39015	OH	206
39017	OH	206
39019	OH	167
39021	OH	185
39023	OH	185
39025	OH	206
39027	OH	185
39029	OH	159
39031	OH	167
39033	OH	184
39035	OH	177
39037	OH	185
39039	OH	177
39041	OH	184
39043	OH	177
39045	OH	184
39047	OH	185
39049	OH	184
39051	OH	177
39053	OH	184
39055	OH	159
39057	OH	185
39059	OH	167
39061	OH	206
39063	OH	177
39065	OH	185
39067	OH	167
39069	OH	177
39071	OH	185
39073	OH	184
39075	OH	167
39077	OH	177
39079	OH	184
39081	OH	167
39083	OH	184
39085	OH	177
39087	OH	184
39089	OH	184
39091	OH	185
39093	OH	177
39095	OH	177
39097	OH	184
39099	OH	159
39101	OH	184
39103	OH	177
39105	OH	184
39107	OH	185
39109	OH	185
39111	OH	167
39113	OH	185
39115	OH	184
39117	OH	184
39119	OH	184
39121	OH	167
39123	OH	177
39125	OH	177
39127	OH	184
39129	OH	184
39131	OH	184
39133	OH	177
39135	OH	185
39137	OH	177
39139	OH	167
39141	OH	184
39143	OH	177
39145	OH	184
39147	OH	177
39149	OH	185
39151	OH	167
39153	OH	177
39155	OH	159
39157	OH	167
39159	OH	184
39161	OH	185
39163	OH	184
39165	OH	206
39167	OH	184
39169	OH	167
39171	OH	177
39173	OH	177
39175	OH	177
40001	OK	142
40003	OK	143
40005	OK	143
40007	OK	143
40009	OK	143
40011	OK	143
40013	OK	143
40015	OK	143
40017	OK	143
40019	OK	143
40021	OK	142
40023	OK	142
40025	OK	143
40027	OK	143
40029	OK	143
40031	OK	143
40033	OK	143
40035	OK	142
40037	OK	142
40039	OK	143
40041	OK	142
40043	OK	143
40045	OK	143
40047	OK	143
40049	OK	143
40051	OK	143
40053	OK	143
40055	OK	143
40057	OK	143
40059	OK	143
40061	OK	142
40063	OK	143
40065	OK	143
40067	OK	143
40069	OK	143
40071	OK	142
40073	OK	143
40075	OK	143
40077	OK	142
40079	OK	142
40081	OK	143
40083	OK	143
40085	OK	143
40087	OK	143
40089	OK	142
40091	OK	142
40093	OK	143
40095	OK	143
40097	OK	142
40099	OK	143
40101	OK	142
40103	OK	143
40105	OK	142
40107	OK	142
40109	OK	143
40111	OK	142
40113	OK	142
40115	OK	142
40117	OK	142
40119	OK	143
40121	OK	142
40123	OK	143
40125	OK	143
40127	OK	142
40129	OK	143
40131	OK	142
40133	OK	143
40135	OK	142
40137	OK	143
40139	OK	143
40141	OK	143
40143	OK	142
40145	OK	142
40147	OK	142
40149	OK	143
40151	OK	143
40153	OK	143
41001	OR	213
41003	OR	213
41005	OR	213
41007	OR	213
41009	OR	213
41011	OR	204
41013	OR	204
41015	OR	195
41017	OR	204
41019	OR	204
41021	OR	213
41023	OR	213
41025	OR	204
41027	OR	213
41029	OR	195
41031	OR	213
41033	OR	195
41035	OR	195
41037	OR	195
41039	OR	204
41041	OR	213
41043	OR	213
41045	OR	204
41047	OR	213
41049	OR	213
41051	OR	213
41053	OR	213
41055	OR	213
41057	OR	213
41059	OR	213
41061	OR	213
41063	OR	213
41065	OR	213
41067	OR	213
41069	OR	213
41071	OR	213
42001	PA	208
42003	PA	201
42005	PA	201
42007	PA	201
42009	PA	172
42011	PA	227
42013	PA	172
42015	PA	191
42017	PA	227
42019	PA	201
42021	PA	172
42023	PA	172
42025	PA	191
42027	PA	208
42029	PA	227
42031	PA	201
42033	PA	172
42035	PA	208
42037	PA	191
42039	PA	191
42041	PA	208
42043	PA	208
42045	PA	227
42047	PA	172
42049	PA	191
42051	PA	201
42053	PA	191
42055	PA	208
42057	PA	208
42059	PA	201
42061	PA	208
42063	PA	172
42065	PA	172
42067	PA	208
42069	PA	191
42071	PA	226
42073	PA	201
42075	PA	208
42077	PA	238
42079	PA	191
42081	PA	191
42083	PA	191
42085	PA	201
42087	PA	208
42089	PA	238
42091	PA	227
42093	PA	191
42095	PA	238
42097	PA	191
42099	PA	208
42101	PA	227
42103	PA	191
42105	PA	191
42107	PA	191
42109	PA	208
42111	PA	172
42113	PA	191
42115	PA	191
42117	PA	191
42119	PA	208
42121	PA	191
42123	PA	191
42125	PA	201
42127	PA	191
42129	PA	201
42131	PA	191
42133	PA	214
44001	RI	210
44003	RI	210
44005	RI	210
44007	RI	210
44009	RI	210
45001	SC	158
45003	SC	162
45005	SC	162
45007	SC	158
45009	SC	162
45011	SC	162
45013	SC	169
45015	SC	169
45017	SC	180
45019	SC	169
45021	SC	159
45023	SC	177
45025	SC	177
45027	SC	180
45029	SC	169
45031	SC	180
45033	SC	158
45035	SC	169
45037	SC	162
45039	SC	180
45041	SC	158
45043	SC	158
45045	SC	158
45047	SC	158
45049	SC	162
45051	SC	158
45053	SC	169
45055	SC	180
45057	SC	177
45059	SC	159
45061	SC	180
45063	SC	180
45065	SC	162
45067	SC	158
45069	SC	158
45071	SC	180
45073	SC	158
45075	SC	180
45077	SC	158
45079	SC	180
45081	SC	162
45083	SC	159
45085	SC	180
45087	SC	159
45089	SC	158
45091	SC	177
46003	SD	172
46005	SD	172
46007	SD	178
46009	SD	172
46011	SD	172
46013	SD	172
46015	SD	172
46017	SD	172
46019	SD	178
46021	SD	178
46023	SD	172
46025	SD	172
46027	SD	172
46029	SD	172
46031	SD	178
46033	SD	178
46035	SD	172
46037	SD	172
46039	SD	172
46041	SD	178
46043	SD	172
46045	SD	172
46047	SD	178
46049	SD	172
46051	SD	172
46053	SD	172
46055	SD	178
46057	SD	172
46059	SD	172
46061	SD	172
46063	SD	178
46065	SD	178
46067	SD	172
46069	SD	172
46071	SD	178
46073	SD	172
46075	SD	178
46077	SD	172
46079	SD	172
46081	SD	178
46083	SD	172
46085	SD	172
46087	SD	172
46089	SD	172
46091	SD	172
46093	SD	178
46095	SD	178
46097	SD	172
46099	SD	172
46101	SD	172
46102	SD	178
46103	SD	178
46105	SD	178
46107	SD	178
46109	SD	172
46111	SD	172
46115	SD	172
46117	SD	178
46119	SD	178
46121	SD	178
46123	SD	172
46125	SD	172
46127	SD	172
46129	SD	178
46135	SD	172
46137	SD	178
47001	TN	156
47003	TN	167
47005	TN	167
47007	TN	165
47009	TN	156
47011	TN	165
47013	TN	156
47015	TN	167
47017	TN	167
47019	TN	159
47021	TN	167
47023	TN	167
47025	TN	156
47027	TN	167
47029	TN	156
47031	TN	165
47033	TN	167
47035	TN	156
47037	TN	167
47039	TN	167
47041	TN	167
47043	TN	167
47045	TN	167
47047	TN	167
47049	TN	156
47051	TN	165
47053	TN	167
47055	TN	167
47057	TN	156
47059	TN	159
47061	TN	165
47063	TN	156
47065	TN	165
47067	TN	159
47069	TN	167
47071	TN	167
47073	TN	159
47075	TN	167
47077	TN	167
47079	TN	167
47081	TN	167
47083	TN	167
47085	TN	167
47087	TN	167
47089	TN	156
47091	TN	159
47093	TN	156
47095	TN	167
47097	TN	167
47099	TN	167
47101	TN	167
47103	TN	165
47105	TN	156
47107	TN	165
47109	TN	167
47111	TN	167
47113	TN	167
47115	TN	165
47117	TN	167
47119	TN	167
47121	TN	165
47123	TN	156
47125	TN	167
47127	TN	165
47129	TN	156
47131	TN	167
47133	TN	156
47135	TN	167
47137	TN	156
47139	TN	165
47141	TN	167
47143	TN	165
47145	TN	156
47147	TN	167
47149	TN	167
47151	TN	156
47153	TN	165
47155	TN	156
47157	TN	167
47159	TN	167
47161	TN	167
47163	TN	159
47165	TN	167
47167	TN	167
47169	TN	167
47171	TN	159
47173	TN	156
47175	TN	165
47177	TN	165
47179	TN	159
47181	TN	167
47183	TN	167
47185	TN	165
47187	TN	167
47189	TN	167
48001	TX	151
48003	TX	140
48005	TX	140
48007	TX	138
48009	TX	151
48011	TX	152
48013	TX	146
48015	TX	153
48017	TX	135
48019	TX	146
48021	TX	161
48023	TX	151
48025	TX	138
48027	TX	161
48029	TX	146
48031	TX	161
48033	TX	135
48035	TX	151
48037	TX	151
48039	TX	153
48041	TX	153
48043	TX	140
48045	TX	152
48047	TX	138
48049	TX	161
48051	TX	161
48053	TX	161
48055	TX	161
48057	TX	153
48059	TX	151
48061	TX	137
48063	TX	151
48065	TX	152
48067	TX	151
48069	TX	152
48071	TX	140
48073	TX	151
48075	TX	135
48077	TX	151
48079	TX	135
48081	TX	140
48083	TX	161
48085	TX	151
48087	TX	152
48089	TX	153
48091	TX	161
48093	TX	151
48095	TX	140
48097	TX	151
48099	TX	161
48101	TX	135
48103	TX	140
48105	TX	140
48107	TX	135
48109	TX	125
48111	TX	152
48113	TX	151
48115	TX	140
48117	TX	152
48119	TX	151
48121	TX	151
48123	TX	161
48125	TX	135
48127	TX	146
48129	TX	152
48131	TX	138
48133	TX	151
48135	TX	140
48137	TX	146
48139	TX	151
48141	TX	125
48143	TX	151
48145	TX	161
48147	TX	151
48149	TX	161
48151	TX	135
48153	TX	135
48155	TX	135
48157	TX	153
48159	TX	151
48161	TX	151
48163	TX	146
48165	TX	140
48167	TX	153
48169	TX	135
48171	TX	146
48173	TX	140
48175	TX	138
48177	TX	161
48179	TX	152
48181	TX	151
48183	TX	151
48185	TX	153
48187	TX	161
48189	TX	135
48191	TX	152
48193	TX	151
48195	TX	152
48197	TX	135
48199	TX	140
48201	TX	153
48203	TX	151
48205	TX	152
48207	TX	135
48209	TX	161
48211	TX	152
48213	TX	151
48215	TX	137
48217	TX	151
48219	TX	135
48221	TX	151
48223	TX	151
48225	TX	153
48227	TX	140
48229	TX	125
48231	TX	151
48233	TX	152
48235	TX	140
48237	TX	151
48239	TX	153
48241	TX	140
48243	TX	140
48245	TX	140
48247	TX	137
48249	TX	138
48251	TX	151
48253	TX	135
48255	TX	146
48257	TX	151
48259	TX	146
48261	TX	138
48263	TX	135
48265	TX	146
48267	TX	146
48269	TX	135
48271	TX	146
48273	TX	138
48275	TX	135
48277	TX	151
48279	TX	135
48281	TX	161
48283	TX	146
48285	TX	161
48287	TX	161
48289	TX	153
48291	TX	153
48293	TX	151
48295	TX	152
48297	TX	138
48299	TX	161
48301	TX	140
48303	TX	135
48305	TX	135
48307	TX	161
48309	TX	151
48311	TX	146
48313	TX	153
48315	TX	151
48317	TX	140
48319	TX	161
48321	TX	153
48323	TX	146
48325	TX	146
48327	TX	161
48329	TX	140
48331	TX	161
48333	TX	161
48335	TX	140
48337	TX	151
48339	TX	153
48341	TX	152
48343	TX	151
48345	TX	135
48347	TX	140
48349	TX	151
48351	TX	140
48353	TX	140
48355	TX	138
48357	TX	152
48359	TX	152
48361	TX	140
48363	TX	151
48365	TX	140
48367	TX	151
48369	TX	152
48371	TX	140
48373	TX	140
48375	TX	152
48377	TX	140
48379	TX	151
48381	TX	152
48383	TX	140
48385	TX	146
48387	TX	151
48389	TX	140
48391	TX	138
48393	TX	152
48395	TX	161
48397	TX	151
48399	TX	140
48401	TX	151
48403	TX	140
48405	TX	140
48407	TX	153
48409	TX	138
48411	TX	161
48413	TX	140
48415	TX	135
48417	TX	151
48419	TX	140
48421	TX	152
48423	TX	151
48425	TX	151
48427	TX	137
48429	TX	151
48431	TX	140
48433	TX	135
48435	TX	140
48437	TX	152
48439	TX	151
48441	TX	140
48443	TX	140
48445	TX	135
48447	TX	151
48449	TX	151
48451	TX	140
48453	TX	161
48455	TX	153
48457	TX	140
48459	TX	151
48461	TX	140
48463	TX	146
48465	TX	146
48467	TX	151
48469	TX	138
48471	TX	153
48473	TX	153
48475	TX	140
48477	TX	153
48479	TX	137
48481	TX	153
48483	TX	152
48485	TX	151
48487	TX	135
48489	TX	137
48491	TX	161
48493	TX	146
48495	TX	140
48497	TX	151
48499	TX	151
48501	TX	135
48503	TX	151
48505	TX	137
48507	TX	146
49001	UT	159
49003	UT	169
49005	UT	169
49007	UT	159
49009	UT	159
49011	UT	169
49013	UT	159
49015	UT	159
49017	UT	159
49019	UT	159
49021	UT	159
49023	UT	159
49025	UT	159
49027	UT	159
49029	UT	169
49031	UT	159
49033	UT	169
49035	UT	169
49037	UT	159
49039	UT	159
49041	UT	159
49043	UT	169
49045	UT	169
49047	UT	159
49049	UT	159
49051	UT	159
49053	UT	159
49055	UT	159
49057	UT	169
50001	VT	235
50003	VT	235
50005	VT	235
50007	VT	235
50009	VT	235
50011	VT	235
50013	VT	235
50015	VT	235
50017	VT	235
50019	VT	235
50021	VT	235
50023	VT	235
50025	VT	235
50027	VT	235
51001	VA	190
51003	VA	194
51005	VA	177
51007	VA	194
51009	VA	177
51011	VA	177
51013	VA	194
51015	VA	177
51017	VA	177
51019	VA	177
51021	VA	177
51023	VA	177
51025	VA	194
51027	VA	177
51029	VA	194
51031	VA	177
51033	VA	194
51035	VA	177
51036	VA	194
51037	VA	194
51041	VA	194
51043	VA	194
51045	VA	177
51047	VA	194
51049	VA	194
51051	VA	177
51053	VA	194
51057	VA	194
51059	VA	194
51061	VA	194
51063	VA	177
51065	VA	194
51067	VA	177
51069	VA	194
51071	VA	177
51073	VA	190
51075	VA	194
51077	VA	177
51079	VA	194
51081	VA	194
51083	VA	177
51085	VA	194
51087	VA	194
51089	VA	177
51091	VA	177
51093	VA	190
51095	VA	190
51097	VA	194
51099	VA	194
51101	VA	194
51103	VA	190
51105	VA	177
51107	VA	194
51109	VA	194
51111	VA	194
51113	VA	194
51115	VA	190
51117	VA	194
51119	VA	190
51121	VA	177
51125	VA	177
51127	VA	194
51131	VA	190
51133	VA	190
51135	VA	194
51137	VA	194
51139	VA	194
51141	VA	177
51143	VA	177
51145	VA	194
51147	VA	194
51149	VA	194
51153	VA	194
51155	VA	177
51157	VA	194
51159	VA	194
51161	VA	177
51163	VA	177
51165	VA	194
51167	VA	177
51169	VA	177
51171	VA	194
51173	VA	177
51175	VA	194
51177	VA	194
51179	VA	194
51181	VA	190
51183	VA	194
51185	VA	177
51187	VA	194
51191	VA	177
51193	VA	194
51195	VA	177
51197	VA	177
51199	VA	190
51510	VA	194
51520	VA	177
51530	VA	177
51540	VA	194
51550	VA	190
51570	VA	194
51580	VA	177
51590	VA	177
51595	VA	194
51600	VA	194
51610	VA	194
51620	VA	190
51630	VA	194
51640	VA	177
51650	VA	190
51660	VA	194
51670	VA	194
51678	VA	177
51680	VA	177
51683	VA	194
51685	VA	194
51690	VA	177
51700	VA	190
51710	VA	190
51720	VA	177
51730	VA	194
51735	VA	190
51740	VA	190
51750	VA	177
51760	VA	194
51770	VA	177
51775	VA	177
51790	VA	177
51800	VA	190
51810	VA	190
51820	VA	177
51830	VA	190
51840	VA	194
53001	WA	195
53003	WA	216
53005	WA	195
53007	WA	236
53009	WA	236
53011	WA	236
53013	WA	195
53015	WA	236
53017	WA	195
53019	WA	216
53021	WA	195
53023	WA	195
53025	WA	195
53027	WA	236
53029	WA	202
53031	WA	236
53033	WA	236
53035	WA	236
53037	WA	195
53039	WA	195
53041	WA	236
53043	WA	216
53045	WA	236
53047	WA	216
53049	WA	236
53051	WA	216
53053	WA	236
53055	WA	202
53057	WA	202
53059	WA	236
53061	WA	236
53063	WA	216
53065	WA	216
53067	WA	236
53069	WA	236
53071	WA	195
53073	WA	202
53075	WA	216
53077	WA	195
54001	WV	208
54003	WV	208
54005	WV	208
54007	WV	208
54009	WV	208
54011	WV	208
54013	WV	208
54015	WV	208
54017	WV	208
54019	WV	208
54021	WV	208
54023	WV	208
54025	WV	208
54027	WV	208
54029	WV	208
54031	WV	208
54033	WV	208
54035	WV	208
54037	WV	208
54039	WV	208
54041	WV	208
54043	WV	208
54045	WV	208
54047	WV	208
54049	WV	208
54051	WV	208
54053	WV	208
54055	WV	208
54057	WV	208
54059	WV	208
54061	WV	208
54063	WV	208
54065	WV	208
54067	WV	208
54069	WV	208
54071	WV	208
54073	WV	208
54075	WV	208
54077	WV	208
54079	WV	208
54081	WV	208
54083	WV	208
54085	WV	208
54087	WV	208
54089	WV	208
54091	WV	208
54093	WV	208
54095	WV	208
54097	WV	208
54099	WV	208
54101	WV	208
54103	WV	208
54105	WV	208
54107	WV	208
54109	WV	208
55001	WI	198
55003	WI	184
55005	WI	184
55007	WI	184
55009	WI	182
55011	WI	175
55013	WI	184
55015	WI	198
55017	WI	175
55019	WI	175
55021	WI	207
55023	WI	175
55025	WI	207
55027	WI	207
55029	WI	182
55031	WI	184
55033	WI	175
55035	WI	175
55037	WI	182
55039	WI	198
55041	WI	198
55043	WI	207
55045	WI	207
55047	WI	198
55049	WI	207
55051	WI	184
55053	WI	175
55055	WI	207
55057	WI	175
55059	WI	206
55061	WI	182
55063	WI	175
55065	WI	207
55067	WI	198
55069	WI	198
55071	WI	182
55073	WI	198
55075	WI	182
55077	WI	198
55078	WI	198
55079	WI	209
55081	WI	175
55083	WI	182
55085	WI	198
55087	WI	198
55089	WI	209
55091	WI	175
55093	WI	175
55095	WI	184
55097	WI	198
55099	WI	184
55101	WI	209
55103	WI	207
55105	WI	207
55107	WI	184
55109	WI	175
55111	WI	207
55113	WI	184
55115	WI	198
55117	WI	198
55119	WI	175
55121	WI	175
55123	WI	175
55125	WI	198
55127	WI	206
55129	WI	184
55131	WI	209
55133	WI	209
55135	WI	198
55137	WI	198
55139	WI	198
55141	WI	175
56001	WY	187
56003	WY	186
56005	WY	186
56007	WY	186
56009	WY	186
56011	WY	186
56013	WY	186
56015	WY	187
56017	WY	186
56019	WY	186
56021	WY	187
56023	WY	186
56025	WY	186
56027	WY	186
56029	WY	186
56031	WY	187
56033	WY	186
56035	WY	186
56037	WY	186
56039	WY	186
56041	WY	186
56043	WY	186
56045	WY	186
72001	PR	#N/A
72003	PR	#N/A
72005	PR	#N/A
72007	PR	#N/A
72009	PR	#N/A
72011	PR	#N/A
72013	PR	#N/A
72015	PR	#N/A
72017	PR	#N/A
72019	PR	#N/A
72021	PR	#N/A
72023	PR	#N/A
72025	PR	#N/A
72027	PR	#N/A
72029	PR	#N/A
72031	PR	#N/A
72033	PR	#N/A
72035	PR	#N/A
72037	PR	#N/A
72039	PR	#N/A
72041	PR	#N/A
72043	PR	#N/A
72045	PR	#N/A
72047	PR	#N/A
72049	PR	#N/A
72051	PR	#N/A
72053	PR	#N/A
72054	PR	#N/A
72055	PR	#N/A
72057	PR	#N/A
72059	PR	#N/A
72061	PR	#N/A
72063	PR	#N/A
72065	PR	#N/A
72067	PR	#N/A
72069	PR	#N/A
72071	PR	#N/A
72073	PR	#N/A
72075	PR	#N/A
72077	PR	#N/A
72079	PR	#N/A
72081	PR	#N/A
72083	PR	#N/A
72085	PR	#N/A
72087	PR	#N/A
72089	PR	#N/A
72091	PR	#N/A
72093	PR	#N/A
72095	PR	#N/A
72097	PR	#N/A
72099	PR	#N/A
72101	PR	#N/A
72103	PR	#N/A
72105	PR	#N/A
72107	PR	#N/A
72109	PR	#N/A
72111	PR	#N/A
72113	PR	#N/A
72115	PR	#N/A
72117	PR	#N/A
72119	PR	#N/A
72121	PR	#N/A
72123	PR	#N/A
72125	PR	#N/A
72127	PR	#N/A
72129	PR	#N/A
72131	PR	#N/A
72133	PR	#N/A
72135	PR	#N/A
72137	PR	#N/A
72139	PR	#N/A
72141	PR	#N/A
72143	PR	#N/A
72145	PR	#N/A
72147	PR	#N/A
72149	PR	#N/A
72151	PR	#N/A
72153	PR	#N/A
